Nose X,Nose Y,Nose Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder Z,Label
212.5891495,-208.0889297,-621.5243912,380.6095505,-0.163078308,-183.3920503,-255.0654387,good
258.2253265,-209.5358634,-910.0138664,440.2703857,-2.779712677,-380.3404999,-439.892149,good
245.0151062,-190.4849482,-844.2383766,425.3266907,-8.881545067,-335.8600116,-373.5570431,good
210.1877975,-179.7622919,-656.9698477,348.3713913,-6.328167915,-209.4920683,-242.3527336,good
208.763504,-199.1195583,-623.1052637,355.1615906,-4.26926136,-193.6883855,-228.4880304,good
207.5870132,-249.3185163,-601.0720539,369.8356247,7.436499596,-177.0021379,-212.7006984,good
204.9458313,-200.3467655,-728.6296749,366.1253357,5.089201927,-228.7901974,-260.7324529,good
196.3415146,-228.9410663,-590.8528376,376.0515976,0.921649933,-160.5495429,-187.6187611,good
209.094162,-208.7946939,-808.436079,398.4203339,-11.75717354,-273.1150103,-325.8247519,good
225.0847244,-208.8036847,-959.0948582,442.7214432,-10.65948486,-410.1301861,-442.3210287,good
209.0412903,-208.9780068,-731.7461872,416.2784576,-10.43456554,-263.302331,-286.2465262,good
194.2935944,-229.3391705,-584.8116446,363.0374908,2.656116486,-142.5579071,-195.1378298,good
195.0698853,-193.6443543,-784.0662575,377.5202179,-13.59734058,-277.371676,-263.4971237,good
188.5642242,-243.3028579,-609.2026663,371.6308594,1.571173668,-155.5014646,-191.380055,good
249.6473694,-238.5648108,-906.8904877,445.6867218,-16.59892559,-362.4116278,-414.807272,good
203.7017441,-230.6355143,-606.3123608,369.3872452,-13.70351315,-147.8057134,-227.06779,good
185.0046921,-216.9326663,-532.0602751,376.8360519,-4.826259613,-122.4357283,-208.3500481,good
186.7057037,-202.8714108,-568.1501484,356.2841797,-13.57742786,-65.73745608,-219.5174146,good
201.5182877,-190.8401799,-679.3622589,385.2397537,-12.3111248,-220.2688622,-264.6977234,good
196.3331223,-190.1259398,-630.7915735,387.3833084,-9.535531998,-212.5845695,-264.3816519,good
191.5611267,-199.5415235,-753.5468388,429.947052,-8.781466484,-305.4372597,-346.9493794,good
