Nose X,Nose Y,Nose Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder Z,Left Eye X,Left Eye Y,Left Eye Z,Right Eye X,Right Eye Y,Right Eye Z,Left Lip X,Left Lip Y,Left Lip Z,Right Lip X,Right Lip Y,Right Lip Z,Label
185.39608,-247.0733356,-333.5589981,354.0831757,-38.07869911,12.2575289,-81.11595511,215.3661346,-284.971844,-304.3075132,132.0043182,-275.7592285,-304.8934364,216.6187286,-198.823936,-268.1960106,150.9560394,-188.1957364,-267.0763063,bad
160.141983,-269.9233425,-356.334064,354.6788025,-90.05800009,-56.80631161,-81.30230427,215.3661346,-284.971844,-304.3075132,132.0043182,-275.7592285,-304.8934364,216.6187286,-198.823936,-268.1960106,150.9560394,-188.1957364,-267.0763063,bad
308.6982727,-113.4316921,-686.2531757,397.1931458,121.0500669,-207.4602842,-254.6084118,215.3661346,-284.971844,-304.3075132,132.0043182,-275.7592285,-304.8934364,216.6187286,-198.823936,-268.1960106,150.9560394,-188.1957364,-267.0763063,bad
106.2419891,-197.0977521,-270.0843287,308.3469391,-68.91337395,-34.70502466,18.90664056,215.3661346,-284.971844,-304.3075132,132.0043182,-275.7592285,-304.8934364,216.6187286,-198.823936,-268.1960106,150.9560394,-188.1957364,-267.0763063,bad
115.7490921,-182.6823163,-315.7158923,294.0715408,-43.80489349,7.791772932,-4.541552849,215.3661346,-284.971844,-304.3075132,132.0043182,-275.7592285,-304.8934364,216.6187286,-198.823936,-268.1960106,150.9560394,-188.1957364,-267.0763063,bad
293.374176,-142.4358988,-330.5741501,386.6452026,106.7550087,-31.39153093,-164.2528689,215.3661346,-284.971844,-304.3075132,132.0043182,-275.7592285,-304.8934364,216.6187286,-198.823936,-268.1960106,150.9560394,-188.1957364,-267.0763063,bad
260.917244,-169.837904,-545.5985212,375.916481,64.11445141,-84.92627978,-149.8421645,336.5051651,-213.5976076,-516.8832636,201.9428635,-217.9434729,-517.3259354,293.2833481,-125.8390331,-454.5631886,207.542305,-127.3252344,-455.0708342,bad
148.9645767,-184.3769789,-536.9900894,368.7099838,-47.95253277,-155.205853,-123.7561905,336.5051651,-213.5976076,-516.8832636,201.9428635,-217.9434729,-517.3259354,293.2833481,-125.8390331,-454.5631886,207.542305,-127.3252344,-455.0708342,bad
185.1397705,-168.2611299,-396.4564562,369.0904999,26.2824297,-111.1288762,-113.5179305,336.5051651,-213.5976076,-516.8832636,201.9428635,-217.9434729,-517.3259354,293.2833481,-125.8390331,-454.5631886,207.542305,-127.3252344,-455.0708342,bad
299.3976593,-132.305131,-586.3392162,418.568573,138.3207464,-139.8500133,-228.330102,336.5051651,-213.5976076,-516.8832636,201.9428635,-217.9434729,-517.3259354,293.2833481,-125.8390331,-454.5631886,207.542305,-127.3252344,-455.0708342,bad
33.03451538,-273.1744266,-579.863205,365.5635834,-158.673842,-189.1836691,-144.4716525,336.5051651,-213.5976076,-516.8832636,201.9428635,-217.9434729,-517.3259354,293.2833481,-125.8390331,-454.5631886,207.542305,-127.3252344,-455.0708342,bad
39.53273773,-237.5775003,-469.7136354,364.9676895,-137.0877671,-204.3858719,12.3738429,336.5051651,-213.5976076,-516.8832636,201.9428635,-217.9434729,-517.3259354,293.2833481,-125.8390331,-454.5631886,207.542305,-127.3252344,-455.0708342,bad
174.7394943,-240.4260278,-490.5546999,391.4920425,-76.28283978,-142.509166,-114.925468,212.9872894,-285.6834233,-468.355794,117.4023819,-255.9140146,-458.1494951,208.0204773,-186.6980124,-413.2391453,140.6490326,-171.1324883,-397.001009,bad
47.83596039,-250.9786534,-286.2369776,280.1131058,-157.0640874,-183.2415247,88.36760223,212.9872894,-285.6834233,-468.355794,117.4023819,-255.9140146,-458.1494951,208.0204773,-186.6980124,-413.2391453,140.6490326,-171.1324883,-397.001009,bad
52.35778809,-239.7566986,-375.3055859,300.7173538,-77.19485521,-124.1859448,-53.80854607,212.9872894,-285.6834233,-468.355794,117.4023819,-255.9140146,-458.1494951,208.0204773,-186.6980124,-413.2391453,140.6490326,-171.1324883,-397.001009,bad
141.5011215,-238.6358035,-394.5877075,390.0730515,-60.364573,-125.7502198,-105.9353256,212.9872894,-285.6834233,-468.355794,117.4023819,-255.9140146,-458.1494951,208.0204773,-186.6980124,-413.2391453,140.6490326,-171.1324883,-397.001009,bad
140.3557968,-223.8725495,-443.8943052,398.9362717,-67.47116089,-145.9836137,-104.817971,212.9872894,-285.6834233,-468.355794,117.4023819,-255.9140146,-458.1494951,208.0204773,-186.6980124,-413.2391453,140.6490326,-171.1324883,-397.001009,bad
264.8667145,-126.620822,-365.4680157,378.2080841,101.3833809,-44.02218997,-132.0414805,212.9872894,-285.6834233,-468.355794,117.4023819,-255.9140146,-458.1494951,208.0204773,-186.6980124,-413.2391453,140.6490326,-171.1324883,-397.001009,bad
258.7091827,-144.2236233,-337.1845508,379.0991974,89.45334435,-48.96608591,-24.72176224,311.0733032,-180.7158923,-313.9292407,232.4362946,-187.1575069,-306.1177897,263.2568359,-93.61561775,-272.751174,216.1021423,-105.1095057,-261.1195278,bad
156.580925,-275.4145968,-406.2183666,413.9728928,-100.7669878,-142.4170589,-33.95052463,311.0733032,-180.7158923,-313.9292407,232.4362946,-187.1575069,-306.1177897,263.2568359,-93.61561775,-272.751174,216.1021423,-105.1095057,-261.1195278,bad
78.73329163,-262.1422541,-349.3853617,342.3892212,-146.2116981,-117.1321857,-16.74854055,311.0733032,-180.7158923,-313.9292407,232.4362946,-187.1575069,-306.1177897,263.2568359,-93.61561775,-272.751174,216.1021423,-105.1095057,-261.1195278,bad
208.6616898,-198.8894677,-361.9741488,367.3794174,46.95788383,-56.79507852,-123.5282564,311.0733032,-180.7158923,-313.9292407,232.4362946,-187.1575069,-306.1177897,263.2568359,-93.61561775,-272.751174,216.1021423,-105.1095057,-261.1195278,bad
223.0247498,-169.2114472,-428.7461758,413.1813812,23.5860157,-64.45428193,-113.3425999,311.0733032,-180.7158923,-313.9292407,232.4362946,-187.1575069,-306.1177897,263.2568359,-93.61561775,-272.751174,216.1021423,-105.1095057,-261.1195278,bad
303.0495834,-122.7377987,-497.8850269,373.1692886,92.51835823,-87.13241279,-111.4136839,311.0733032,-180.7158923,-313.9292407,232.4362946,-187.1575069,-306.1177897,263.2568359,-93.61561775,-272.751174,216.1021423,-105.1095057,-261.1195278,bad
287.5325394,-241.7868519,-687.4582815,370.1607132,-8.548951149,-231.6265154,-249.3479562,373.3755875,-295.7724452,-658.6676645,219.4862747,-291.5073252,-659.7844076,276.4205551,-182.2982454,-593.9266491,226.3979721,-175.9515381,-595.0858784,bad
319.7941589,-101.7373466,-664.6255589,355.7437897,105.6070662,-187.004621,-222.6610708,373.3755875,-295.7724452,-658.6676645,219.4862747,-291.5073252,-659.7844076,276.4205551,-182.2982454,-593.9266491,226.3979721,-175.9515381,-595.0858784,bad
381.3135529,-277.9611611,-500.2878141,419.3370819,70.10174274,-187.4207067,-200.7198501,373.3755875,-295.7724452,-658.6676645,219.4862747,-291.5073252,-659.7844076,276.4205551,-182.2982454,-593.9266491,226.3979721,-175.9515381,-595.0858784,bad
185.106926,-255.6430149,-421.7734623,370.5657578,-7.2524786,-98.72103095,-156.1768985,373.3755875,-295.7724452,-658.6676645,219.4862747,-291.5073252,-659.7844076,276.4205551,-182.2982454,-593.9266491,226.3979721,-175.9515381,-595.0858784,bad
54.94819641,-295.3057301,-442.2403049,362.9023361,-134.5008087,-195.6639504,-155.8701396,373.3755875,-295.7724452,-658.6676645,219.4862747,-291.5073252,-659.7844076,276.4205551,-182.2982454,-593.9266491,226.3979721,-175.9515381,-595.0858784,bad
126.0816574,-285.6932831,-434.8633718,430.3918839,-25.33284187,-186.5184331,-169.2087865,373.3755875,-295.7724452,-658.6676645,219.4862747,-291.5073252,-659.7844076,276.4205551,-182.2982454,-593.9266491,226.3979721,-175.9515381,-595.0858784,bad
164.6148682,-293.0708599,-403.5018253,455.0946426,3.740029335,-182.5254607,-169.092443,185.2246475,-344.93047,-381.1066675,54.29950714,-329.3542492,-382.0187044,219.9380875,-242.4353671,-343.6276245,144.2016602,-216.3735008,-342.1620226,bad
168.1329727,-191.2985802,-343.1122971,431.9279861,21.49917126,-93.15971732,-140.8541679,185.2246475,-344.93047,-381.1066675,54.29950714,-329.3542492,-382.0187044,219.9380875,-242.4353671,-343.6276245,144.2016602,-216.3735008,-342.1620226,bad
210.273819,-255.8220363,-744.9806786,502.5153351,-17.05468655,-378.5264683,-405.9419918,185.2246475,-344.93047,-381.1066675,54.29950714,-329.3542492,-382.0187044,219.9380875,-242.4353671,-343.6276245,144.2016602,-216.3735008,-342.1620226,bad
77.02983856,-250.8676958,-602.2102118,446.2837601,-109.9132347,-263.7990117,-117.8318453,185.2246475,-344.93047,-381.1066675,54.29950714,-329.3542492,-382.0187044,219.9380875,-242.4353671,-343.6276245,144.2016602,-216.3735008,-342.1620226,bad
168.7460327,-249.3580198,-593.3381939,475.7458878,-101.9666862,-256.036377,-250.7665014,185.2246475,-344.93047,-381.1066675,54.29950714,-329.3542492,-382.0187044,219.9380875,-242.4353671,-343.6276245,144.2016602,-216.3735008,-342.1620226,bad
165.6109619,-247.3005724,-370.9122562,411.2150192,-66.03409767,-130.5438638,-159.65729,185.2246475,-344.93047,-381.1066675,54.29950714,-329.3542492,-382.0187044,219.9380875,-242.4353671,-343.6276245,144.2016602,-216.3735008,-342.1620226,bad
205.2088165,-219.1598868,-517.0394325,414.9708557,-26.58751488,-133.3079338,-239.1492319,249.028244,-267.8140855,-494.2356777,151.0906219,-260.2793097,-500.8591032,235.405426,-174.3186522,-438.8803768,169.7937012,-167.450695,-445.8371258,bad
252.1141434,-115.7708788,-466.4347744,370.7194901,133.4074116,-103.3243239,-233.1355906,249.028244,-267.8140855,-494.2356777,151.0906219,-260.2793097,-500.8591032,235.405426,-174.3186522,-438.8803768,169.7937012,-167.450695,-445.8371258,bad
134.1789246,-229.9461436,-474.9242878,357.5268936,-65.63271046,-131.900847,-150.5052495,249.028244,-267.8140855,-494.2356777,151.0906219,-260.2793097,-500.8591032,235.405426,-174.3186522,-438.8803768,169.7937012,-167.450695,-445.8371258,bad
-7.292480469,-266.4255971,-618.8425684,323.8645172,-205.0392795,-327.2234488,-217.2919106,249.028244,-267.8140855,-494.2356777,151.0906219,-260.2793097,-500.8591032,235.405426,-174.3186522,-438.8803768,169.7937012,-167.450695,-445.8371258,bad
241.5732574,-96.84461117,-465.2991486,324.7415924,106.990056,-145.5345368,-214.2100954,249.028244,-267.8140855,-494.2356777,151.0906219,-260.2793097,-500.8591032,235.405426,-174.3186522,-438.8803768,169.7937012,-167.450695,-445.8371258,bad
244.4921112,-149.864974,-699.8389721,434.7531891,20.96822262,-347.0103407,-394.9087572,249.028244,-267.8140855,-494.2356777,151.0906219,-260.2793097,-500.8591032,235.405426,-174.3186522,-438.8803768,169.7937012,-167.450695,-445.8371258,bad
190.872879,-150.1904011,-355.4683757,387.8138733,25.73585987,-127.0795226,-167.4079192,229.6463776,-174.819839,-336.6437101,149.9134064,-197.8370547,-337.8298903,219.0254211,-88.75940323,-301.2249255,162.6988983,-113.0093193,-300.5346537,bad
255.9796143,-73.8714695,-329.469552,312.0566559,140.5326462,36.55357897,-135.5362916,229.6463776,-174.819839,-336.6437101,149.9134064,-197.8370547,-337.8298903,219.0254211,-88.75940323,-301.2249255,162.6988983,-113.0093193,-300.5346537,bad
59.47731018,-212.9998827,-405.3317356,364.5124817,-112.0429301,-70.78307748,-162.7670002,229.6463776,-174.819839,-336.6437101,149.9134064,-197.8370547,-337.8298903,219.0254211,-88.75940323,-301.2249255,162.6988983,-113.0093193,-300.5346537,bad
246.1954498,-53.70580673,-299.4911456,275.2861786,106.1960793,9.013714939,-99.63153362,229.6463776,-174.819839,-336.6437101,149.9134064,-197.8370547,-337.8298903,219.0254211,-88.75940323,-301.2249255,162.6988983,-113.0093193,-300.5346537,bad
40.3597641,-236.6595089,-617.1652222,315.4544449,-153.9642262,-224.645133,-308.6136818,229.6463776,-174.819839,-336.6437101,149.9134064,-197.8370547,-337.8298903,219.0254211,-88.75940323,-301.2249255,162.6988983,-113.0093193,-300.5346537,bad
197.2182465,-199.9408507,-451.6900921,380.1452637,-82.6566267,-197.6068997,-270.2197266,229.6463776,-174.819839,-336.6437101,149.9134064,-197.8370547,-337.8298903,219.0254211,-88.75940323,-301.2249255,162.6988983,-113.0093193,-300.5346537,bad
188.6980438,-190.3003907,-394.4619226,372.4104309,-43.72386932,-178.3226752,-197.1208191,228.1583405,-232.573657,-372.1729803,144.8981476,-219.512372,-374.3938065,216.985321,-152.5923085,-338.910327,162.6380157,-145.609467,-339.4754148,bad
324.7094345,-63.34699631,-440.5848885,327.6031113,134.5266008,-23.83097649,-292.7386522,228.1583405,-232.573657,-372.1729803,144.8981476,-219.512372,-374.3938065,216.985321,-152.5923085,-338.910327,162.6380157,-145.609467,-339.4754148,bad
29.94602203,-218.7080526,-441.8439817,307.2798157,-145.293932,-170.0321066,-156.6051614,228.1583405,-232.573657,-372.1729803,144.8981476,-219.512372,-374.3938065,216.985321,-152.5923085,-338.910327,162.6380157,-145.609467,-339.4754148,bad
260.2064896,-125.4973412,-349.0604711,308.2450485,82.04465389,-98.4356761,-149.7629964,228.1583405,-232.573657,-372.1729803,144.8981476,-219.512372,-374.3938065,216.985321,-152.5923085,-338.910327,162.6380157,-145.609467,-339.4754148,bad
310.7054138,-99.486866,-387.8586674,333.4298706,119.9868822,-101.1202776,-212.9381061,228.1583405,-232.573657,-372.1729803,144.8981476,-219.512372,-374.3938065,216.985321,-152.5923085,-338.910327,162.6380157,-145.609467,-339.4754148,bad
46.55895233,-241.189363,-716.9321537,373.2095337,-148.2488894,-327.7862406,-408.9678669,228.1583405,-232.573657,-372.1729803,144.8981476,-219.512372,-374.3938065,216.985321,-152.5923085,-338.910327,162.6380157,-145.609467,-339.4754148,bad
211.5308762,-224.7610903,-404.7355127,416.5884018,-79.12960768,-120.7703018,-115.171963,243.898201,-267.0479715,-362.2652006,157.1880722,-252.6242852,-364.1648912,241.9066238,-187.0542526,-335.6243634,186.8388748,-176.4399576,-336.3082194,bad
298.0076599,-138.3392859,-377.8652287,366.2251282,75.3711462,-61.79198027,-201.717782,243.898201,-267.0479715,-362.2652006,157.1880722,-252.6242852,-364.1648912,241.9066238,-187.0542526,-335.6243634,186.8388748,-176.4399576,-336.3082194,bad
193.2976913,-300.8631277,-578.0456543,398.5226059,-113.9854932,-219.7191596,-250.425539,243.898201,-267.0479715,-362.2652006,157.1880722,-252.6242852,-364.1648912,241.9066238,-187.0542526,-335.6243634,186.8388748,-176.4399576,-336.3082194,bad
128.6624146,-292.5907391,-528.6824083,381.1219788,-110.1052809,-179.8329413,-129.1763771,243.898201,-267.0479715,-362.2652006,157.1880722,-252.6242852,-364.1648912,241.9066238,-187.0542526,-335.6243634,186.8388748,-176.4399576,-336.3082194,bad
