Nose X,Nose Y,Nose Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder Z,Label
79.36100006,-266.6094196,-335.1325536,268.3721924,-134.3844223,-92.84166098,-54.65375304,bad
109.9692917,-228.569634,-370.5241299,277.145195,-93.29679966,-92.92181611,-94.08295512,bad
160.6742096,-223.2987714,-335.4459,342.6624298,-9.087195396,-98.24947715,-115.2889287,bad
83.83205414,-242.2056627,-311.6482687,312.7642822,-113.4104061,-111.2095249,-67.87495136,bad
96.03412628,-217.8482866,-288.7488556,315.5565262,-23.49718094,-44.69061792,-85.90513587,bad
178.415451,-185.0651479,-310.9190941,361.4156342,-0.319333076,-98.77113461,-138.5699987,bad
17.89840698,-212.6525688,-400.8634329,277.6309967,-164.8447251,-79.83627319,-198.2782888,bad
155.5622482,-216.2371373,-342.4835014,340.724678,-33.50207806,-84.01902795,-143.2223225,bad
225.8485413,-229.1433477,-388.5274601,378.8426971,-8.849358559,-119.3295801,-181.9832683,bad
46.89739227,-279.3327248,-655.3394079,279.2423248,-171.3851309,-255.8298254,-331.5655589,bad
101.658287,-264.2108917,-430.8329773,301.6829681,-125.3968978,-212.4903059,-184.1980863,bad
50.50235748,-284.0576398,-528.8793468,301.5766525,-183.4176064,-222.8166819,-236.5827656,bad
186.1572266,-244.8668861,-438.8283634,367.2950745,-71.27054214,-125.4246318,-187.8000998,bad
130.9781647,-301.3420415,-422.0036602,362.4913025,-139.7353864,-153.9761567,-156.4259362,bad
236.5687561,-219.8906708,-578.3745575,394.0560913,-31.16546631,-168.7681425,-233.1449461,bad
85.91369629,-328.154422,-555.0250483,379.0560913,-232.0638657,-312.5710988,-290.4370379,bad
258.530426,-174.6166563,-479.7696877,381.0235596,-2.093324661,-96.01915598,-223.0907393,bad
304.0414047,-198.7055755,-465.4764748,415.7130814,12.99210548,-110.3250074,-233.5195971,bad
71.0055542,-327.1790582,-458.9370775,358.9141846,-179.8085332,-271.8254042,-174.2062032,bad
131.0403442,-271.2496305,-476.4410019,377.16259,-86.75461292,-182.7928448,-181.5692639,bad
204.3418121,-214.7093081,-447.3858976,401.9140625,5.576891899,-141.4932203,-182.4684048,bad
201.2005615,-195.8572197,-523.8888931,399.5584106,-3.750886917,-138.7994027,-184.755106,bad
278.7827682,-64.69745636,-424.8607922,347.8191757,97.53486156,68.095209,-130.5500436,bad
242.2687149,-229.7668219,-483.4150887,374.532814,73.59324932,-80.27039409,-145.4667091,bad
336.0500336,-122.9483414,-556.5933895,381.5172577,118.9875555,-63.58640492,-218.1088686,bad
28.45779419,-311.4172769,-675.9081745,287.1076202,-209.3521214,-122.7417684,-511.862812,bad
175.9730911,-302.5373948,-677.871809,350.7107162,-139.4099593,-225.9893489,-342.6099515,bad
314.7357178,-155.2067327,-683.4422207,433.9369202,103.3050871,-213.0996609,-323.6367989,bad
269.7118759,-144.8945618,-585.8788204,408.7263107,73.43995571,-95.38525343,-285.7745647,bad
8.48739624,-238.8111448,-426.8600464,251.4907837,-122.2181797,-108.7238467,-144.8345125,bad
50.32241821,-262.9007828,-371.726017,284.8700714,-129.5545793,-178.9469969,-0.43920083,bad
349.835434,-98.18185329,-455.6782579,348.2511902,105.5044127,-62.28407979,-163.9886284,bad
221.4884949,-172.563436,-457.2741938,370.3364563,60.62573433,-88.40016961,-165.9085965,bad
235.3833389,-116.3843966,-555.5450106,339.2679214,98.63890171,-61.95059538,-194.9196482,bad
23.1697464,-245.5524158,-416.3298655,302.0937347,-153.8871717,-128.2042909,-140.9760261,bad
243.0800629,-223.2645893,-752.8510094,475.4460907,47.56363392,-364.1458368,-435.2235174,bad
228.5106659,-157.8225303,-750.9069443,375.846405,66.52178764,-139.919107,-268.7358427,bad
30.25245667,-255.1669443,-647.6942968,321.7851257,-142.0618916,-341.3239288,-209.6327448,bad
164.5208359,-221.9442129,-383.953886,355.2912521,-62.55336285,3.116111979,-71.36422634,bad
97.83412933,-277.1526039,-294.9061346,310.9502029,-157.4300909,-31.92510813,-35.44585079,bad
146.7711258,-259.5942199,-319.3065119,342.348175,-91.5968585,-2.324823104,-59.65925395,bad
139.0180206,-245.6151581,-304.8844671,348.3292389,-82.58905649,25.38970739,-32.51388252,bad
164.1267014,-234.5121861,-375.8491516,361.4374542,-66.44694328,-16.40351325,-73.22378039,bad
115.7810974,-292.1077967,-380.8936787,387.8919601,-157.7065301,-39.69019175,-79.30636525,bad
152.5259399,-186.1563134,-364.7451496,306.2852478,-13.61068726,-41.34891808,-30.02112597,bad
153.0492783,-190.7921362,-376.1847496,281.7899704,-44.48681831,-30.46260417,-69.34607327,bad
129.8740387,-194.2248058,-376.2964582,280.1026917,-54.3614459,-70.96437871,-78.36727023,bad
137.743454,-137.2389364,-343.7643313,269.1687012,13.44640732,-56.81589246,-24.33920681,bad
-14.71164703,-213.2001901,-362.876873,210.9320068,-167.5595284,-68.18866789,-159.413681,bad
87.72953033,-213.6529148,-370.7180214,257.4378967,-145.6167197,-103.9836001,-133.258152,bad
134.6321106,-201.4864039,-398.8483,303.9131927,-20.8557415,-127.9348791,-72.04190254,bad
251.5094376,-86.63140297,-480.2581072,253.1952286,78.36869717,-92.12547898,-219.3568039,bad
244.8195267,-70.68865299,-510.4507256,250.8447647,104.8364782,-96.83176875,-202.4980903,bad
230.0641251,-122.6656151,-499.2220545,280.8231735,95.11829853,-123.412149,-196.3648224,bad
205.3412247,-121.3403463,-398.0070305,295.3103256,89.97485161,-68.36272717,-174.0643787,bad
219.2299652,-120.1102638,-440.0972414,285.2658081,109.5481539,-96.92409039,-165.5683637,bad
154.8628616,-193.3755326,-477.5515652,323.7330246,2.084312439,-139.5270216,-156.1391544,bad
64.10713196,-212.6002228,-373.2472372,273.9559174,-44.18265581,-114.9194813,-95.84410429,bad
221.3126373,-157.0776272,-396.0112524,325.3364563,133.6826706,-113.040626,-189.8318195,bad
176.3911438,-161.8752408,-317.1570539,288.325882,107.7128792,-93.12121153,-136.6250861,bad
117.8623962,-177.9794168,-394.1057682,324.3017578,-7.189221382,-153.9908445,-121.6130519,bad
121.7969894,-194.0612555,-440.918684,323.4150314,-24.56143856,-136.072787,-123.0422723,bad
133.780098,-188.467927,-345.7558393,320.1883698,-6.968464851,-128.7177944,-115.4210114,bad
185.9343338,-118.4768629,-338.3670616,283.3841324,73.29498768,-127.4233174,-101.4650488,bad
175.8243179,-139.8643255,-362.1631908,274.9813461,53.33630562,-92.21782207,-120.3116226,bad
196.0119247,-89.9373436,-415.4707003,266.8387222,90.78766823,-127.2557652,-193.1952453,bad
89.43508148,-218.6833227,-508.748188,326.4660263,-52.90889025,-275.327425,-222.6728082,bad
66.08848572,-200.8728755,-492.0033932,319.9278259,-94.77021217,-164.0985239,-197.131784,bad
87.39593506,-209.2129683,-430.7010555,345.6886673,-114.2005849,-125.2362442,-170.031935,bad
116.5681458,-167.9380846,-406.8032169,326.2004852,11.23261929,-90.28390646,-129.5419729,bad
152.9951096,-166.8980312,-452.0939255,289.3216705,63.78005505,-157.0535946,-200.7988787,bad
68.72329712,-183.96276,-273.4303951,312.5785828,-71.09926701,-39.90607738,-49.7590059,bad
84.85061646,-192.182765,-282.1072125,326.2940979,-67.60299683,-50.8684051,-80.23454368,bad
133.2102966,-160.2141809,-361.8896484,294.3331528,37.36570358,-114.3619144,-98.98490667,bad
136.5886688,-180.7418132,-494.9486303,300.845871,8.659715652,-218.9016652,-213.5289001,bad
45.55686951,-200.6573439,-342.4430323,259.0210724,-103.4332108,-141.7101038,-120.7335663,bad
210.0648499,-52.98332691,-373.0562639,190.2030945,84.62579727,-38.26305807,-136.5922987,bad
210.5954742,-120.8518839,-371.2837315,264.1518402,68.8788271,-72.18397915,-136.65061,bad
79.87861633,-194.1831565,-748.2431889,331.1527252,-109.6723723,-372.6240206,-424.2281342,bad
11.83216095,-192.0842957,-573.0629253,236.0611725,-153.5201812,-270.4374576,-294.5432425,bad
194.2728806,-211.0285664,-705.9758234,429.4041443,-24.55637455,-401.668396,-403.8060093,bad
193.8866043,-242.3411679,-786.5272808,442.9035568,-48.92739773,-436.1739635,-493.7021971,bad
39.07455444,-267.4566865,-848.1368065,331.6629028,-186.4552617,-405.4361057,-529.2643833,bad
218.4047699,-251.6197014,-818.1727982,448.6551666,-18.45849037,-502.4244404,-490.2993107,bad
277.5681305,-187.0224738,-953.6903572,409.6045685,97.10716724,-580.3779316,-573.4158611,bad
296.1561584,-75.65657616,-910.3915215,338.0831909,67.78821945,-530.5882359,-590.3402996,bad
259.2010117,-208.3008242,-422.2498655,420.405159,114.5983887,-146.7633533,-203.7145042,bad
33.27262878,-242.0454168,-429.4613171,272.2419739,-164.1211939,-176.7418027,-118.8747954,bad
45.47393799,-282.5636065,-514.8779154,320.3934479,-201.1673498,-237.5185347,-187.8558254,bad
259.7357559,-107.4264622,-423.9050245,269.135704,56.34458542,-89.82637525,-198.1897545,bad
254.1590118,-158.9303255,-475.5386209,350.4045105,76.68770313,-149.9372327,-228.6090732,bad
222.0900726,-176.0174775,-388.2679081,338.78685,54.23692703,-43.99085909,-223.6760187,bad
220.8002472,-179.9576211,-453.5065699,360.6276703,33.34650993,-104.1156828,-197.5363684,bad
293.2298279,-78.34964275,-706.3087177,375.739212,120.6819391,-280.2608013,-309.9827242,bad
314.7662735,-60.92425346,-772.2141552,349.2776871,116.1477613,-375.8610821,-351.6381383,bad
248.2309723,-92.68907547,-674.6024323,297.4739075,106.4510822,-166.1698222,-202.8988767,bad
232.0179749,-119.2974472,-552.0513153,312.826767,109.2265034,-101.7454362,-224.8181248,bad
238.8544464,-168.1608582,-478.735342,388.6418915,100.4043961,-152.4271166,-199.0992379,bad
194.6333694,-239.3581438,-493.2102156,386.7692184,-10.21874428,-132.1861053,-173.8128948,bad
283.0153275,-139.090991,-500.4321384,361.5194321,123.4365892,-32.65232742,-257.6260042,bad
98.33072662,-282.2302616,-510.7841778,359.1093826,-73.32223892,-162.0710313,-170.2575946,bad
245.4521561,-266.394639,-493.5325527,348.2094955,113.0792713,-35.8686769,-191.7730093,bad
113.4837341,-275.4668248,-369.1077518,340.5080795,-64.94973421,-71.40837014,-76.95518374,bad
65.77861786,-245.642581,-395.163846,319.376297,-90.36181927,-79.4598788,-84.26012635,bad
89.58900452,-206.8030787,-326.9096947,309.3684387,-25.26855469,-63.88178587,-56.15323126,bad
18.71963501,-269.7511446,-385.5741549,309.4450378,-169.3219113,-160.4374373,-80.02816379,bad
272.9245758,-49.84964848,-462.5453138,316.498642,124.167223,-18.60497788,-167.9474509,bad
249.433403,-101.2483263,-568.2457638,345.3622055,103.7773705,-81.5101701,-166.1811948,bad
146.7189789,-147.7837515,-334.6986151,294.2414856,27.78935909,-14.10958618,-70.1579082,bad
217.9685974,-121.5354824,-529.4030857,309.9007416,107.2897339,-51.03170872,-153.7031937,bad
151.4172745,-195.8454394,-317.9966497,334.953804,10.86981297,-31.58900321,-74.78590965,bad
197.5820541,-186.2109017,-353.1286097,350.2905655,43.13026428,-35.54870278,-97.43750811,bad
130.8663177,-210.2110505,-361.4454317,359.1175079,-42.75715828,-86.07664704,-97.59503961,bad
122.0116806,-199.1016197,-366.3905239,356.2665939,-51.41421318,-88.77349019,-96.2886107,bad
297.4623108,-91.54928684,-660.4279232,331.9143677,104.5376587,-158.4273684,-210.9405899,bad
107.5301361,-206.468339,-562.8508759,322.2770691,-100.5908632,-147.6204264,-165.9561253,bad
168.5118103,-244.208672,-519.7420692,377.0791626,-37.08791256,-138.7779021,-173.5801435,bad
165.2944946,-208.1134129,-510.2089834,365.7003784,14.52414036,-36.34876013,-197.4645066,bad
191.1795044,-198.4415817,-483.0060196,346.6691589,63.25683117,-3.033034578,-197.6721954,bad
254.3817139,-226.6276288,-548.8280296,451.0810089,67.19882011,-157.1205103,-239.8905087,bad
186.5861511,-247.2443104,-530.2268887,416.5895462,-1.569671631,-148.1042647,-219.0568686,bad
269.477005,-163.4383464,-655.5081081,398.2416534,91.14489555,-194.8823118,-290.0330973,bad
248.4077454,-205.9794688,-579.6478558,413.662262,29.51824665,-181.1069584,-252.4899817,bad
378.2137299,-170.8397198,-718.5710907,492.231369,125.2114391,-229.4760704,-390.8263493,bad
367.1691513,-129.9830675,-652.8449535,456.1193466,138.0638123,-143.1435084,-304.503808,bad
151.9714737,-290.0479889,-481.343565,415.4592514,-100.7355738,-135.1288962,-160.8471608,bad
69.53399658,-295.662303,-672.2834158,341.4836884,-197.9132938,-131.7985797,-390.8747578,bad
162.4650574,-280.894382,-791.2941456,429.1239929,-116.4280844,-311.4366531,-343.284173,bad
199.4704819,-253.2744956,-734.8753166,483.2386017,-66.7697525,-237.9210162,-238.0538177,bad
56.17988586,-283.5981452,-558.0962849,375.0413513,-222.2883081,-217.7785063,-93.5665226,bad
139.840126,-276.3924766,-439.2685032,368.8079071,-40.69580555,-118.0575907,-159.0811408,bad
258.9753723,-254.2925334,-714.2062998,545.1554108,-25.53862095,-360.5106068,-327.7496767,bad
350.1982498,-220.2263546,-773.7061501,589.8234177,77.5686264,-309.4398236,-384.2872095,bad
309.9164963,-176.8733597,-679.1766071,530.4719925,101.1158466,-107.7062058,-369.6192598,bad
299.0779877,-186.1645103,-701.6941595,517.7172852,80.55420399,-128.7419987,-237.7909827,bad
280.8473969,-212.168355,-681.1346197,470.4051971,58.15835953,-131.8104672,-221.6073275,bad
338.577652,-22.9874754,-393.9637613,373.5472107,146.9000816,158.7230015,-153.752203,bad
315.3673935,-107.9394722,-500.8630085,393.2871628,88.8658762,-14.02828306,-174.8706508,bad
125.3737259,-308.0543768,-513.1164551,417.6737595,-187.571919,-175.9927046,-80.67383587,bad
318.8157654,-80.9544754,-746.9437122,416.7289734,119.5563984,-170.166496,-249.8598075,bad
302.0349503,-172.5816965,-821.2780666,459.0182114,55.59717178,-258.4014201,-316.1450243,bad
288.0313492,-169.0701056,-1014.61092,491.3311386,25.00578403,-439.9537754,-448.9930344,bad
412.181282,-158.1451035,-1034.527245,566.0014725,107.5485134,-425.5021191,-455.7567072,bad
95.99761963,-291.7178679,-490.0569677,428.6797333,-191.4313817,-333.4730387,-27.52495766,bad
254.8049164,-132.4425888,-371.1338711,431.9393921,81.47593975,26.22389048,-149.2320478,bad
235.4141998,-278.5692072,-943.0005741,521.1552429,-86.72229767,-386.9658566,-372.8115606,bad
226.6375351,-258.6804986,-663.4816074,498.1119919,-71.22513771,-138.6872113,-190.2659512,bad
378.1809235,-206.4778662,-672.6126194,539.7879028,86.1507082,-145.075525,-245.2017331,bad
191.4735413,-250.1487994,-509.7861385,405.8254242,-56.47191525,-56.61876082,-96.81815386,bad
363.5599899,-251.5404582,-568.507247,542.9341507,51.0470295,-100.2471328,-214.8405647,bad
360.6416702,-144.7771025,-407.8273487,385.2964401,103.2074118,89.84889507,-255.9262133,bad
237.7735138,-232.3322582,-528.6074781,418.0606079,-41.65530682,-50.19551396,-169.8335588,bad
240.5603409,-246.5652609,-537.8716564,415.4721451,-26.89577579,-81.58249855,-189.5371413,bad
350.5023956,-71.29551888,-344.2959023,371.986618,108.0134583,50.44491112,-188.5826826,bad
430.3844452,-137.5399446,-615.1360989,475.5893707,131.4687967,-54.2413044,-281.9824147,bad
224.5327377,-268.4325385,-384.3268633,413.2808304,-18.60015392,-53.88824522,-114.1306543,bad
253.282547,-307.9755521,-834.4486141,541.0879517,-50.16653538,-361.4928532,-375.0741005,bad
247.3972702,-140.9464788,-526.7934036,438.625145,80.46854496,-19.29525375,-272.6842904,bad
289.3172073,-280.4465389,-826.3428497,514.0201187,20.68086147,-244.7739959,-333.8510585,bad
424.4713593,-169.5743179,-911.6776943,497.0934296,83.6746645,-216.3912463,-481.7173576,bad
131.8583298,-338.5544086,-824.7042561,506.6823196,-153.4489202,-354.1910434,-390.2491808,bad
202.5251007,-402.2662067,-904.0006542,526.5000916,-145.3074503,-376.4009571,-401.0078859,bad
443.2301712,-210.5741358,-860.8905602,510.594368,47.79576302,-279.01793,-371.1811638,bad
254.2118835,-328.4193707,-764.8116875,512.0156097,-88.62919807,-173.372004,-232.6048136,bad
275.0259399,-291.280818,-916.6626549,538.1960297,-67.58295536,-274.3880296,-308.0175447,bad
427.5446701,-118.7395906,-1070.944691,528.6120224,84.26702499,-263.8264132,-529.1925859,bad
422.7078247,-121.4136457,-957.2522449,491.5135956,106.4128017,-204.1982889,-446.8274403,bad
133.8306427,-331.638515,-928.361721,507.7622223,-198.9393997,-509.9362135,-324.9848127,bad
286.4320755,-165.216136,-988.0892372,468.1171799,38.92039776,-229.1760707,-520.6351376,bad
396.1794281,-173.1951284,-1025.027847,572.9772186,75.36595345,-274.3540621,-457.2835064,bad
276.3295364,-188.2168722,-745.4938602,502.1107864,-1.495728493,-283.0030918,-275.7340479,bad
238.1939697,-169.4236207,-698.6433935,459.031601,45.8566761,-269.5424795,-224.0623426,bad
223.8082504,-179.035542,-669.3042755,416.1468124,42.72827625,-262.6463699,-233.0437517,bad
181.9255066,-199.6975207,-635.7713413,421.3819122,-11.86295986,-270.8990979,-246.9934273,bad
58.41499329,-241.0935652,-915.9186745,436.5657043,-142.4712396,-414.733758,-291.7173529,bad
257.5310516,-69.21180725,-708.5792398,373.6556244,129.4586849,-103.1714165,-209.7620702,bad
195.9696579,-165.2659392,-550.996027,380.2095413,33.85574341,-106.2127304,-147.2067761,bad
201.7063141,-169.8472595,-463.6781931,361.6614532,67.46502399,-9.109168053,-190.4481697,bad
264.8628998,-147.5603771,-659.2288685,375.0052643,114.3186665,-221.0564661,-243.9994383,bad
34.17804718,-197.9045391,-442.2272158,328.229599,-143.7053561,-192.3514652,-70.34033597,bad
24.53899384,-224.0494037,-738.5461235,346.6611862,-174.9794626,-353.9169645,-241.9085383,bad
19.87892151,-224.6217763,-725.6308365,357.50103,-203.5205483,-377.6991463,-250.7329845,bad
205.7133102,-221.9788671,-573.4124279,426.8616867,-94.00477409,-157.1713758,-252.7838874,bad
153.6712646,-320.9157166,-430.6685686,385.2923584,-125.0076556,-159.4428957,-163.98453,bad
321.2831879,-221.2989378,-723.050251,481.88797,41.2178278,-293.4332585,-412.2855234,bad
106.364975,-252.4635887,-708.5471821,333.0879593,-92.09495544,-180.273242,-332.7263975,bad
292.9428482,-192.7797604,-566.7043304,438.0858994,88.24652195,-148.5326993,-311.1059904,bad
340.1577377,-93.58999729,-553.8357782,382.0940781,150.4205132,-62.47896373,-258.3671308,bad
241.6920471,-215.4751325,-537.0728731,392.5035095,38.32155704,-104.1021538,-207.7342558,bad
338.8953018,-92.92978764,-547.7891779,367.9123306,150.3968239,-36.13656521,-319.805274,bad
288.2384872,-114.0244818,-584.0288258,417.5594711,78.71777058,-209.5292759,-310.0133657,bad
154.748764,-269.4181538,-508.1943655,373.8623047,-46.40766621,-129.6391547,-202.637136,bad
218.1595612,-199.0089655,-515.9819555,383.727417,36.94805145,-134.309653,-220.3933167,bad
66.48414612,-310.4658115,-805.4480553,385.7440186,-165.8962584,-293.7622905,-473.2198191,bad
185.2132416,-170.327611,-901.422987,471.4957428,-114.0678263,-487.8553677,-520.658226,bad
410.6512833,-74.3140769,-1103.642578,555.5429459,157.9829264,-616.9421482,-711.8044138,bad
332.7741241,-65.64167976,-757.1176529,478.4824371,167.8049612,-399.0712023,-518.3018303,bad
274.7158051,-95.52110195,-869.5006657,448.1578827,48.53236198,-404.7292042,-494.5674992,bad
280.1300812,-115.9525824,-576.095109,436.8289185,104.3004656,-176.2403584,-295.4151535,bad
256.7120361,-170.1915264,-946.4780045,441.9902039,-38.5155344,-433.2118177,-548.7684631,bad
231.8906403,-205.6435061,-567.8400421,428.7851715,-11.00049019,-162.1707129,-231.4396834,bad
163.6685944,-206.6054535,-542.6364183,381.5262604,-38.08384895,-129.6152508,-172.5358737,bad
124.4427109,-213.1667805,-601.3255978,351.7674255,-65.89204788,-125.2887082,-199.2573595,bad
264.1903687,-165.6471992,-433.9785004,345.1425934,88.18695545,22.34577969,-235.9236932,bad
-3.909721375,-262.6287264,-459.3233585,259.3935394,-154.1049564,-89.90362823,-105.9816098,bad
280.9459686,-167.9352307,-521.9427681,426.0280609,133.1277752,-128.6524987,-123.4166443,bad
187.7799988,-156.3384748,-307.9376364,338.9527893,119.5671701,-51.18672967,2.536448389,bad
111.4623642,-157.0514488,-288.6875725,278.5448837,22.20332623,-56.66144013,49.4375056,bad
73.4249115,-212.6721811,-359.6844864,286.5197372,-52.66094685,-89.80828106,23.30222994,bad
250.4269791,-148.174324,-417.0809269,327.8525162,100.5782461,-45.02245009,-69.51283693,bad
31.42776489,-203.2095838,-311.7475319,243.1164551,-76.86193943,-152.5435889,123.3673882,bad
-23.59054565,-207.4916124,-271.6150975,217.2460938,-144.2705512,-157.5530112,175.6254351,bad
154.2826843,-210.5976105,-333.1239438,295.5398941,-4.647989273,-70.03793299,-15.19053653,bad
19.24461365,-245.1027167,-357.0855761,238.6241913,-129.4188809,-195.4647374,36.53112888,bad
234.5196533,-125.1348352,-277.7317142,292.7716827,88.00486565,18.37804556,-102.7396452,bad
48.33572388,-222.4802041,-321.3665771,292.3308945,-131.3095808,-59.20189977,-85.14457405,bad
146.5215683,-256.6709018,-340.2250814,374.7459412,-96.62149429,-71.6815424,-181.0981607,bad
200.1756287,-159.0818167,-262.0411777,338.6799622,48.80732059,14.26319361,-132.1867704,bad
207.5221634,-152.0891905,-516.9171667,382.6838303,16.77689552,-172.2818255,-247.4661827,bad
288.7839508,-62.76038647,-519.7257614,331.4914703,96.7071104,-104.3318582,-271.9414043,bad
145.6835175,-208.5962319,-804.4009209,364.9448395,-97.02082157,-300.3219652,-392.8079224,bad
122.0771027,-293.1119084,-652.1548319,390.0055695,-131.2561083,-249.7434425,-337.4732637,bad
259.8721313,-53.51925373,-615.5723333,306.7301941,81.90363407,-59.8153317,-270.7782483,bad
310.3499985,-76.6937542,-447.3766708,326.5907669,99.86735344,-71.82972908,-250.5680394,bad
308.2559204,-188.167541,-524.588542,333.0253601,31.0720396,-165.9102595,-231.8451476,bad
210.0676727,-231.8453407,-570.0985479,345.4334259,-12.91163921,-198.0681539,-239.5731711,bad
-1.930999756,-221.9858623,-585.7459545,277.1331024,-138.4944892,-207.7951527,-279.268899,bad
201.0938644,-201.3172317,-545.6137133,393.8344193,-24.53427315,-259.8265743,-303.5689402,bad
18.36990356,-214.5206952,-494.4493103,280.6900787,-128.7562466,-235.0583267,-219.2427349,bad
209.9146271,-204.0675688,-558.5108042,407.049942,-60.5632925,-294.5471048,-339.5897627,bad
