Nose X,Nose Y,Nose Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder Z,Left Eye X,Left Eye Y,Left Eye Z,Right Eye X,Right Eye Y,Right Eye Z,Left Lip X,Left Lip Y,Left Lip Z,Right Lip X,Right Lip Y,Right Lip Z,Label
250.0157928,-163.8007879,-394.668088,367.4460602,27.68627644,-52.58866668,-132.4679196,293.9712524,-195.2983546,-365.4228687,214.8488617,-203.6808586,-368.0655956,268.9627838,-114.3846273,-324.6110415,210.8641815,-119.9299335,-327.1199155,bad
219.7509766,-243.3782387,-660.378356,394.102478,-54.48261738,-224.7569704,-284.4554758,293.9712524,-195.2983546,-365.4228687,214.8488617,-203.6808586,-368.0655956,268.9627838,-114.3846273,-324.6110415,210.8641815,-119.9299335,-327.1199155,bad
60.90377808,-207.8296351,-470.8702469,310.7501984,-119.9952292,-6.050808057,-275.6733656,293.9712524,-195.2983546,-365.4228687,214.8488617,-203.6808586,-368.0655956,268.9627838,-114.3846273,-324.6110415,210.8641815,-119.9299335,-327.1199155,bad
25.60642242,-210.6506968,-332.2122073,239.9341583,-139.2285991,-42.73292452,-93.50151658,293.9712524,-195.2983546,-365.4228687,214.8488617,-203.6808586,-368.0655956,268.9627838,-114.3846273,-324.6110415,210.8641815,-119.9299335,-327.1199155,bad
288.9752197,-47.26893425,-478.0108023,257.9519653,65.26063442,-119.1258502,-144.2847991,293.9712524,-195.2983546,-365.4228687,214.8488617,-203.6808586,-368.0655956,268.9627838,-114.3846273,-324.6110415,210.8641815,-119.9299335,-327.1199155,bad
264.6742249,-33.72425079,-479.585495,286.7292786,128.5454035,-122.4190021,-161.9571555,293.9712524,-195.2983546,-365.4228687,214.8488617,-203.6808586,-368.0655956,268.9627838,-114.3846273,-324.6110415,210.8641815,-119.9299335,-327.1199155,bad
256.4094543,-177.6257944,-398.9619398,304.7823334,25.61621189,-123.1531119,-164.6886098,290.671463,-207.8226399,-375.1084328,220.5229187,-209.7365785,-381.0057735,234.8605347,-133.0365372,-335.9136128,222.9510498,-134.5820904,-342.8471446,bad
189.8530197,-217.4697089,-371.3434696,320.1275253,-16.61471844,-101.6702378,-156.7847085,290.671463,-207.8226399,-375.1084328,220.5229187,-209.7365785,-381.0057735,234.8605347,-133.0365372,-335.9136128,222.9510498,-134.5820904,-342.8471446,bad
183.5447693,-193.4941721,-408.9268827,320.5859375,-13.55828762,-117.4097514,-162.2628307,290.671463,-207.8226399,-375.1084328,220.5229187,-209.7365785,-381.0057735,234.8605347,-133.0365372,-335.9136128,222.9510498,-134.5820904,-342.8471446,bad
196.0380173,-195.4267359,-419.5957661,359.9158096,-10.35521507,-141.6933024,-170.929209,290.671463,-207.8226399,-375.1084328,220.5229187,-209.7365785,-381.0057735,234.8605347,-133.0365372,-335.9136128,222.9510498,-134.5820904,-342.8471446,bad
327.6122284,-94.13480759,-587.0994186,356.6924286,97.16617584,-236.1600065,-310.5098534,290.671463,-207.8226399,-375.1084328,220.5229187,-209.7365785,-381.0057735,234.8605347,-133.0365372,-335.9136128,222.9510498,-134.5820904,-342.8471446,bad
158.0888367,-221.018486,-859.7098732,387.8046417,-92.93270588,-342.9155731,-485.9088993,290.671463,-207.8226399,-375.1084328,220.5229187,-209.7365785,-381.0057735,234.8605347,-133.0365372,-335.9136128,222.9510498,-134.5820904,-342.8471446,bad
190.5747223,-206.4284706,-456.6681004,370.2355194,-58.2626009,-181.063571,-255.2289248,210.1602173,-233.9411545,-425.4646111,132.726059,-230.9304285,-435.8742428,223.2061768,-165.9588933,-394.7728443,169.8252106,-159.7895551,-406.4982605,bad
120.2229309,-216.1385393,-331.6996694,292.5949097,-78.93410683,-109.9827361,-85.13102353,210.1602173,-233.9411545,-425.4646111,132.726059,-230.9304285,-435.8742428,223.2061768,-165.9588933,-394.7728443,169.8252106,-159.7895551,-406.4982605,bad
134.8736191,-201.0033059,-339.9685335,299.9430084,-54.4603014,-112.9786456,-119.2613661,210.1602173,-233.9411545,-425.4646111,132.726059,-230.9304285,-435.8742428,223.2061768,-165.9588933,-394.7728443,169.8252106,-159.7895551,-406.4982605,bad
203.181076,-198.5743189,-371.4873219,355.8098602,-25.95447063,-123.8844001,-156.397419,210.1602173,-233.9411545,-425.4646111,132.726059,-230.9304285,-435.8742428,223.2061768,-165.9588933,-394.7728443,169.8252106,-159.7895551,-406.4982605,bad
276.5505981,-36.93075657,-632.2582912,241.2439728,54.29147243,-388.0380964,-388.7312222,210.1602173,-233.9411545,-425.4646111,132.726059,-230.9304285,-435.8742428,223.2061768,-165.9588933,-394.7728443,169.8252106,-159.7895551,-406.4982605,bad
185.5545044,-233.3583212,-739.8586464,262.006073,-71.86401844,-354.5696211,-417.1517372,210.1602173,-233.9411545,-425.4646111,132.726059,-230.9304285,-435.8742428,223.2061768,-165.9588933,-394.7728443,169.8252106,-159.7895551,-406.4982605,bad
137.2914886,-219.6583915,-391.674099,294.8631287,-32.37160206,-179.1580009,-131.4053786,200.4794312,-250.0803065,-369.7621679,87.55142212,-243.124094,-364.6483755,198.5417175,-185.3257942,-336.9295263,115.4894257,-173.73981,-327.1001744,bad
163.3481216,-217.5227737,-430.793581,306.8750381,1.933207512,-183.8962841,-157.5349867,200.4794312,-250.0803065,-369.7621679,87.55142212,-243.124094,-364.6483755,198.5417175,-185.3257942,-336.9295263,115.4894257,-173.73981,-327.1001744,bad
116.1291504,-210.6086826,-754.6525955,309.4981384,-62.01198578,-299.9429584,-366.1637163,200.4794312,-250.0803065,-369.7621679,87.55142212,-243.124094,-364.6483755,198.5417175,-185.3257942,-336.9295263,115.4894257,-173.73981,-327.1001744,bad
90.52017212,-211.4156842,-353.281796,274.3839264,-85.25249004,-107.2983921,-73.30717564,200.4794312,-250.0803065,-369.7621679,87.55142212,-243.124094,-364.6483755,198.5417175,-185.3257942,-336.9295263,115.4894257,-173.73981,-327.1001744,bad
17.37213135,-269.8554397,-417.8329325,305.1108551,-201.2606692,-130.0510025,-219.1558099,200.4794312,-250.0803065,-369.7621679,87.55142212,-243.124094,-364.6483755,198.5417175,-185.3257942,-336.9295263,115.4894257,-173.73981,-327.1001744,bad
273.4785461,-144.6972799,-458.4287024,361.8875122,56.86750889,-139.6985006,-235.4563665,200.4794312,-250.0803065,-369.7621679,87.55142212,-243.124094,-364.6483755,198.5417175,-185.3257942,-336.9295263,115.4894257,-173.73981,-327.1001744,bad
201.2671661,-162.0455933,-430.7745695,344.6026611,-1.119360924,-143.6378074,-226.0388732,233.9566803,-177.4690247,-399.7971153,161.4707947,-217.7257848,-410.2504778,225.487442,-93.47682953,-367.373457,171.0300446,-101.711812,-373.1541109,bad
220.4759216,-150.3596592,-503.781724,334.1140747,70.72101116,-129.1658521,-225.9462404,233.9566803,-177.4690247,-399.7971153,161.4707947,-217.7257848,-410.2504778,225.487442,-93.47682953,-367.373457,171.0300446,-101.711812,-373.1541109,bad
94.86938477,-234.2261124,-370.4767513,275.0376129,-111.3431311,-114.6464324,-113.0149412,233.9566803,-177.4690247,-399.7971153,161.4707947,-217.7257848,-410.2504778,225.487442,-93.47682953,-367.373457,171.0300446,-101.711812,-373.1541109,bad
30.19760132,-301.2576377,-667.9508114,274.4902039,-191.6803551,-276.4737797,-289.2045522,233.9566803,-177.4690247,-399.7971153,161.4707947,-217.7257848,-410.2504778,225.487442,-93.47682953,-367.373457,171.0300446,-101.711812,-373.1541109,bad
287.0478058,-68.41126442,-572.9578686,241.609726,55.02099037,-168.8887239,-270.1164508,233.9566803,-177.4690247,-399.7971153,161.4707947,-217.7257848,-410.2504778,225.487442,-93.47682953,-367.373457,171.0300446,-101.711812,-373.1541109,bad
171.5859604,-240.5396891,-746.5857124,307.6075363,-116.8882656,-366.4054585,-433.3280325,233.9566803,-177.4690247,-399.7971153,161.4707947,-217.7257848,-410.2504778,225.487442,-93.47682953,-367.373457,171.0300446,-101.711812,-373.1541109,bad
199.4324493,-227.9568243,-425.7807255,354.8288727,-55.89410305,-188.8923383,-224.916358,231.1637115,-266.9245791,-398.4214211,140.2378845,-237.5417948,-407.1717739,233.9511108,-183.0244803,-366.1457777,172.4139404,-173.5901856,-376.9307899,bad
126.3184357,-255.1249623,-459.9239588,330.5487442,-110.4890299,-188.5736275,-188.1946421,231.1637115,-266.9245791,-398.4214211,140.2378845,-237.5417948,-407.1717739,233.9511108,-183.0244803,-366.1457777,172.4139404,-173.5901856,-376.9307899,bad
255.083313,-182.3570824,-396.3824701,371.1383057,-5.40810585,-146.8092942,-186.4022398,231.1637115,-266.9245791,-398.4214211,140.2378845,-237.5417948,-407.1717739,233.9511108,-183.0244803,-366.1457777,172.4139404,-173.5901856,-376.9307899,bad
269.6371078,-165.6797075,-470.0867414,351.1190414,50.31635284,-121.0074091,-250.7111192,231.1637115,-266.9245791,-398.4214211,140.2378845,-237.5417948,-407.1717739,233.9511108,-183.0244803,-366.1457777,172.4139404,-173.5901856,-376.9307899,bad
173.9648056,-242.0920873,-863.3096981,360.1373672,-106.2873173,-399.0525341,-467.13305,231.1637115,-266.9245791,-398.4214211,140.2378845,-237.5417948,-407.1717739,233.9511108,-183.0244803,-366.1457777,172.4139404,-173.5901856,-376.9307899,bad
263.6355972,-227.4078941,-699.299612,433.335762,-34.86356735,-370.1809788,-395.3827572,231.1637115,-266.9245791,-398.4214211,140.2378845,-237.5417948,-407.1717739,233.9511108,-183.0244803,-366.1457777,172.4139404,-173.5901856,-376.9307899,bad
240.9220886,-220.0650573,-670.1516819,400.1846313,-24.69177246,-316.945138,-324.8189235,271.0973358,-260.9223747,-656.5316391,187.2064972,-255.2030897,-649.3458939,268.4675598,-168.7893319,-583.1745529,214.9476624,-165.9961653,-575.416317,bad
50.31684875,-271.5349424,-474.3517113,286.4711761,-157.2114158,-301.4105988,-76.88398719,271.0973358,-260.9223747,-656.5316391,187.2064972,-255.2030897,-649.3458939,268.4675598,-168.7893319,-583.1745529,214.9476624,-165.9961653,-575.416317,bad
224.8285675,-206.1945391,-476.2424755,396.724472,-14.0342617,-231.336236,-182.0796561,271.0973358,-260.9223747,-656.5316391,187.2064972,-255.2030897,-649.3458939,268.4675598,-168.7893319,-583.1745529,214.9476624,-165.9961653,-575.416317,bad
151.3843918,-241.2816954,-696.4366436,396.281929,-85.05653858,-305.0638318,-266.492486,271.0973358,-260.9223747,-656.5316391,187.2064972,-255.2030897,-649.3458939,268.4675598,-168.7893319,-583.1745529,214.9476624,-165.9961653,-575.416317,bad
163.8289261,-215.1267028,-629.6323872,387.8707504,-60.26443005,-265.9193301,-264.9622321,271.0973358,-260.9223747,-656.5316391,187.2064972,-255.2030897,-649.3458939,268.4675598,-168.7893319,-583.1745529,214.9476624,-165.9961653,-575.416317,bad
92.2838974,-241.6254902,-745.1408386,344.6843719,-134.4788146,-338.1908298,-377.6675177,271.0973358,-260.9223747,-656.5316391,187.2064972,-255.2030897,-649.3458939,268.4675598,-168.7893319,-583.1745529,214.9476624,-165.9961653,-575.416317,bad
195.6954956,-239.2043138,-468.0149174,388.5427856,-35.60621738,-184.5627379,-209.9833632,237.7032471,-278.0813026,-442.5325155,148.7149811,-248.8032103,-446.9622374,230.1131439,-187.8448391,-399.5796204,165.7777405,-183.0888104,-403.7936497,bad
240.0864792,-240.9393597,-501.4963102,424.9106979,-17.30217934,-190.6504083,-223.252058,237.7032471,-278.0813026,-442.5325155,148.7149811,-248.8032103,-446.9622374,230.1131439,-187.8448391,-399.5796204,165.7777405,-183.0888104,-403.7936497,bad
21.25431061,-302.5596008,-357.6135635,308.0625916,-157.0097136,-241.9186234,-30.86272538,237.7032471,-278.0813026,-442.5325155,148.7149811,-248.8032103,-446.9622374,230.1131439,-187.8448391,-399.5796204,165.7777405,-183.0888104,-403.7936497,bad
252.6968384,-148.8042784,-441.7533875,297.6318359,68.67141724,-3.419883884,-181.8668818,237.7032471,-278.0813026,-442.5325155,148.7149811,-248.8032103,-446.9622374,230.1131439,-187.8448391,-399.5796204,165.7777405,-183.0888104,-403.7936497,bad
285.293045,-100.1513243,-489.7101259,289.5172119,84.74999428,5.740102306,-193.2865262,237.7032471,-278.0813026,-442.5325155,148.7149811,-248.8032103,-446.9622374,230.1131439,-187.8448391,-399.5796204,165.7777405,-183.0888104,-403.7936497,bad
300.278511,-158.4765387,-535.4186153,373.6375046,76.90163612,-90.74427009,-209.5197058,237.7032471,-278.0813026,-442.5325155,148.7149811,-248.8032103,-446.9622374,230.1131439,-187.8448391,-399.5796204,165.7777405,-183.0888104,-403.7936497,bad
212.9438782,-199.3778014,-463.8593388,390.2709198,26.35594368,-104.513905,-177.9092181,256.2536621,-245.0864196,-430.6243229,163.6353302,-241.3670754,-434.7004223,252.9573822,-147.2638106,-387.1209955,178.6573029,-141.0329103,-390.9327793,bad
228.7417984,-166.9157982,-592.3745728,384.8988724,79.42681789,-100.1352739,-241.6454673,256.2536621,-245.0864196,-430.6243229,163.6353302,-241.3670754,-434.7004223,252.9573822,-147.2638106,-387.1209955,178.6573029,-141.0329103,-390.9327793,bad
105.3897476,-225.3611541,-643.4574795,341.5572739,-84.24453735,-193.6526585,-236.0139441,256.2536621,-245.0864196,-430.6243229,163.6353302,-241.3670754,-434.7004223,252.9573822,-147.2638106,-387.1209955,178.6573029,-141.0329103,-390.9327793,bad
-9.093894958,-245.3697896,-616.648736,305.0535202,-183.0571818,-383.316679,-167.2621894,256.2536621,-245.0864196,-430.6243229,163.6353302,-241.3670754,-434.7004223,252.9573822,-147.2638106,-387.1209955,178.6573029,-141.0329103,-390.9327793,bad
276.6255951,-197.1412468,-457.5514698,375.5165863,72.28591919,-117.4608207,-213.2241154,256.2536621,-245.0864196,-430.6243229,163.6353302,-241.3670754,-434.7004223,252.9573822,-147.2638106,-387.1209955,178.6573029,-141.0329103,-390.9327793,bad
35.04314423,-254.8295331,-766.3510609,330.877533,-167.2778964,-394.0631533,-346.1020589,256.2536621,-245.0864196,-430.6243229,163.6353302,-241.3670754,-434.7004223,252.9573822,-147.2638106,-387.1209955,178.6573029,-141.0329103,-390.9327793,bad
144.0024185,-228.5274482,-371.0145664,349.8689651,-100.3551292,67.46089339,-103.9015675,165.1851273,-273.6661935,-327.6560354,89.97833252,-252.3328686,-345.5963016,185.3335953,-196.4533567,-277.5376296,128.2522964,-175.2183938,-300.6564903,bad
32.32139587,-249.1857684,-376.9937468,277.7701569,-179.294858,-66.50851607,25.00409156,165.1851273,-273.6661935,-327.6560354,89.97833252,-252.3328686,-345.5963016,185.3335953,-196.4533567,-277.5376296,128.2522964,-175.2183938,-300.6564903,bad
80.95399857,-294.6129584,-331.5206265,313.042469,-155.7425523,-12.76850179,-29.54848588,165.1851273,-273.6661935,-327.6560354,89.97833252,-252.3328686,-345.5963016,185.3335953,-196.4533567,-277.5376296,128.2522964,-175.2183938,-300.6564903,bad
294.234848,-212.5413752,-381.8036556,358.9859772,6.552357674,-27.5510931,-90.43246865,165.1851273,-273.6661935,-327.6560354,89.97833252,-252.3328686,-345.5963016,185.3335953,-196.4533567,-277.5376296,128.2522964,-175.2183938,-300.6564903,bad
329.2412949,-101.0770297,-307.1973467,337.9452896,96.30344868,22.04968661,-105.174458,165.1851273,-273.6661935,-327.6560354,89.97833252,-252.3328686,-345.5963016,185.3335953,-196.4533567,-277.5376296,128.2522964,-175.2183938,-300.6564903,bad
307.3047638,-132.7165818,-361.9155693,347.9425049,60.03912449,-6.261332631,-115.637691,165.1851273,-273.6661935,-327.6560354,89.97833252,-252.3328686,-345.5963016,185.3335953,-196.4533567,-277.5376296,128.2522964,-175.2183938,-300.6564903,bad
186.1106873,-137.9009485,-390.3290892,296.6348267,39.63244915,-31.58164591,-69.92736697,222.5389099,-162.5656199,-354.244709,146.2430573,-186.1890364,-364.8797321,203.7631989,-93.50661278,-310.4104614,148.8059998,-114.3436861,-322.5981832,bad
300.1971054,-129.602623,-635.604744,340.8189011,82.87712574,-180.8800435,-186.1268091,222.5389099,-162.5656199,-354.244709,146.2430573,-186.1890364,-364.8797321,203.7631989,-93.50661278,-310.4104614,148.8059998,-114.3436861,-322.5981832,bad
231.3695526,-104.0714693,-322.6237178,344.5189667,73.5316658,29.94851857,-105.741713,222.5389099,-162.5656199,-354.244709,146.2430573,-186.1890364,-364.8797321,203.7631989,-93.50661278,-310.4104614,148.8059998,-114.3436861,-322.5981832,bad
137.3398972,-153.6652994,-376.6661739,357.0389175,-42.73441315,20.08537084,-72.75630355,222.5389099,-162.5656199,-354.244709,146.2430573,-186.1890364,-364.8797321,203.7631989,-93.50661278,-310.4104614,148.8059998,-114.3436861,-322.5981832,bad
161.4921188,-224.4576144,-563.5659313,369.5560837,-12.82718182,-99.97080088,-86.63876832,222.5389099,-162.5656199,-354.244709,146.2430573,-186.1890364,-364.8797321,203.7631989,-93.50661278,-310.4104614,148.8059998,-114.3436861,-322.5981832,bad
234.7544861,-147.1547413,-516.6697168,321.6118622,87.21174717,-50.24343967,-109.4498885,222.5389099,-162.5656199,-354.244709,146.2430573,-186.1890364,-364.8797321,203.7631989,-93.50661278,-310.4104614,148.8059998,-114.3436861,-322.5981832,bad
137.0145416,-181.7180514,-502.041893,304.2334747,15.53857327,-82.72706687,-65.38972378,168.3905792,-216.3004589,-493.547101,99.52087402,-210.9890199,-463.9453411,163.4064484,-136.9331217,-432.0342636,113.7891388,-134.8867035,-398.4915447,bad
205.4267502,-172.6341391,-474.1513395,306.527977,81.93921089,-23.15469503,-184.356637,168.3905792,-216.3004589,-493.547101,99.52087402,-210.9890199,-463.9453411,163.4064484,-136.9331217,-432.0342636,113.7891388,-134.8867035,-398.4915447,bad
106.1087036,-188.7870884,-405.5497885,276.0964966,-34.00393009,-29.76510108,-60.2374953,168.3905792,-216.3004589,-493.547101,99.52087402,-210.9890199,-463.9453411,163.4064484,-136.9331217,-432.0342636,113.7891388,-134.8867035,-398.4915447,bad
