Nose X,Nose Y,Nose Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder Z,Label
103.9071655,-197.8681898,-1237.404299,419.2089081,-105.2631426,-711.4260721,-607.0257425,bad
160.3311157,-97.82007694,-1253.075695,436.8364716,-19.50502396,-789.2661381,-719.0549183,bad
142.8840256,-206.6581106,-1388.217144,393.9683914,-228.9908695,-802.0277882,-875.1405144,bad
140.3532028,-163.3377314,-1554.590836,413.3677673,-198.2253313,-944.4577217,-899.9966526,bad
278.7083435,23.13647747,-1216.726227,436.8731689,93.22315693,-707.988596,-757.6891994,bad
274.6837997,-50.66461086,-1478.860188,456.8336868,67.15663433,-888.143177,-947.174778,bad
243.7066269,-127.3579359,-1318.381348,458.7844467,-21.44256592,-756.297884,-770.2567863,bad
244.0641785,-88.14768791,-1381.904554,488.3686829,-24.4977951,-880.1593781,-822.4430466,bad
295.4234314,18.40566158,-648.0383921,327.2569275,33.81905079,-327.6922989,-649.1579676,bad
210.9843826,-226.0319424,-1608.688717,398.9822769,-313.7545323,-897.8277969,-1064.164925,bad
373.4579086,-139.2906761,-1357.218447,508.8098526,42.60128975,-590.6948233,-749.1268158,bad
321.6211319,-156.6895008,-1696.044788,629.4641495,15.48986435,-860.7935715,-895.5160332,bad
355.8427429,-57.06204414,-1711.499977,645.8979034,142.2764683,-871.7475414,-953.7844276,bad
185.2731323,-194.8085189,-368.7303972,389.2168427,9.869713783,35.41884899,-16.56114265,bad
114.281311,-136.8568397,-542.4523115,349.2247772,-67.27636814,-258.2412386,-281.309588,bad
55.94429016,-127.9395247,-383.5485935,319.9617386,-48.64089489,-219.5065355,-138.5101104,bad
30.33885956,-132.2714424,-168.8098776,246.9188309,-150.3205419,-82.45021999,108.4566236,bad
172.6431656,-128.6087465,-174.7784579,251.4694595,53.27163219,134.557693,-5.987285301,bad
180.0918961,-152.712214,-367.4595022,257.4227524,65.71991444,-3.764856197,-50.00703514,bad
235.2560806,-195.7098913,-278.2445955,228.3274841,44.30185318,150.09588,-190.2281857,bad
53.72478485,-261.834197,-272.3201108,196.6026688,-30.40706635,183.6376762,-227.2276068,bad
299.1160965,-213.3150101,-218.2007933,271.3484192,27.85497665,131.7063117,-229.2980576,bad
158.2523727,-244.1694045,-226.1225367,259.4038773,-36.45272255,98.34043622,-239.3615341,bad
235.6567001,-218.2599092,-244.8987722,283.1778717,23.16887856,114.8089314,-237.2011328,bad
95.83005905,-226.0183597,-241.4714885,233.0598259,-14.82274532,98.6141181,-238.6404705,bad
130.6144714,-222.4891734,-224.6743798,264.1519928,-10.95229626,123.948859,-131.3123059,bad
202.3491287,-119.165225,-201.9730639,187.2031021,68.47293377,156.9204175,-96.59366369,bad
38.17834854,-231.3064742,-256.2415338,201.3046455,-44.55127716,132.3175764,-150.3407443,bad
93.68408203,-193.0859613,-297.3561287,227.3318863,-10.59644222,102.4242818,-128.8502097,bad
94.42100525,-242.377882,-294.5611811,219.7786331,-52.98534393,84.01192546,-181.8198895,bad
7.312068939,-270.2760744,-331.3711095,190.2554512,-92.64658928,1.148876119,-234.881258,bad
210.051651,-112.404213,-730.2083588,421.8035126,-7.55168438,-349.7392845,-369.4649792,bad
146.6640472,-165.8153844,-767.3531342,395.4785919,-163.2949018,-543.1723881,-304.1587901,bad
245.9585571,-35.16993999,-874.8681736,440.7854462,98.00439835,-514.7960758,-512.5381279,bad
177.7557755,-108.6574459,-829.5837307,377.6295853,-71.44645214,-375.8048201,-394.6056032,bad
152.8941727,-98.51155043,-757.4565125,354.1797256,-58.63300323,-319.0893173,-305.5384755,bad
144.1545105,-107.1833467,-699.8003483,366.2139893,-60.79130173,-291.6718411,-228.7432051,bad
222.0663834,-104.4201565,-700.2081299,402.4713516,8.670358658,-337.8673553,-378.5922146,bad
253.704071,-50.05559921,-942.895174,399.0922546,120.4880905,-468.3328342,-479.3440104,bad
218.7426758,-82.52221584,-690.6500244,383.1761169,87.78402328,-229.180963,-347.1727324,bad
264.9155426,-73.11367035,-982.5729847,452.4013519,116.1132574,-531.888442,-565.5529118,bad
314.2337799,37.69825459,-1193.610992,409.1472626,183.6973715,-629.1874838,-723.6064339,bad
276.0259247,12.84752369,-717.7799463,358.9543915,167.6887035,-190.4777384,-390.1625347,bad
235.6316757,-105.9532213,-433.4563065,371.6033554,20.26659966,-173.151505,-159.1953492,bad
255.6701279,51.01445675,-958.2992077,374.0837479,153.3013773,-404.2187691,-534.9887753,bad
159.0760422,-132.0547199,-591.3925838,358.169899,-28.65616322,-258.9418316,-244.9712992,bad
194.6903229,-130.321455,-866.713829,421.385498,-22.72225857,-513.3769941,-492.9892445,bad
200.1841736,-64.51064587,-727.6605606,399.0865326,85.60473919,-311.6409302,-411.7386532,bad
230.176506,-41.09131336,-885.8437729,395.673027,141.161356,-385.9067059,-516.7961025,bad
85.42194366,-163.6292982,-378.6024714,360.7914734,-15.0766325,-227.8777742,-130.8305383,bad
52.23251343,-176.7779374,-404.2635727,352.5569153,-33.58795166,-215.6299067,-101.4970851,bad
83.91712189,-153.6424685,-411.1094284,325.3393936,-42.69613266,-135.3821397,-119.0816796,bad
-71.02378845,-199.1878152,-466.6931248,183.0660629,-196.2231803,-213.7486053,-428.9172363,bad
5.303230286,-211.2743211,-734.7200489,336.721344,42.58343697,-330.697124,-339.6518397,bad
126.7058182,-105.557971,-790.1598072,340.4138565,91.36209011,-452.7618599,-408.249979,bad
76.28265381,-169.3062687,-463.077035,352.9089355,-14.96947289,-250.6971073,-193.0774856,bad
-47.73452759,-292.0553756,-498.0941534,207.5393677,-187.2235107,-222.8734374,-556.9092035,bad
106.8389511,-114.3859148,-642.4653625,262.2678375,65.25994778,-247.5021887,-281.491034,bad
-34.64893341,-233.9155769,-808.3202934,207.5445175,-254.8504758,-396.5686798,-605.0482035,bad
169.879837,-113.5094118,-653.9404535,275.0814819,50.27609825,-246.6424227,-282.9484606,bad
-26.14891052,-218.4847856,-619.4753122,262.4159241,-156.3917542,-329.9771762,-295.889411,bad
291.8037796,-59.17669773,-1359.613037,550.8704758,27.58336544,-889.1559792,-893.3913803,bad
265.8469009,-127.4226952,-986.3321114,454.9773026,5.193228722,-543.0961275,-693.1749487,bad
285.2392197,-139.9453926,-1636.285515,449.4508743,-60.35974503,-908.9205551,-1031.475964,bad
26.11129761,-34.56255913,-552.5675869,28.64715576,71.31903648,-697.8363276,-527.0616674,bad
145.9337616,-80.12560844,-1095.814819,267.3638153,65.63223839,-631.7319775,-705.1867819,bad
68.80638123,-15.89859009,-719.7953796,184.5664978,40.36050797,-627.0885372,-651.5038061,bad
248.2390594,-62.35136032,-1268.143787,458.6865997,10.92144012,-850.6688118,-845.2236271,bad
283.7919998,-91.48984909,-1284.249144,495.3745651,10.44550896,-785.6458855,-887.5294876,bad
217.0743561,-184.2503786,-1266.890659,503.2454681,-165.2705097,-741.8098354,-784.3070984,bad
225.1128769,-178.0283403,-1347.456837,546.3224411,-123.7579823,-896.1256886,-843.9363384,bad
245.2104568,-178.2955313,-1466.803207,524.3861008,-128.2020378,-913.3635807,-936.8758678,bad
249.8274994,-158.2505465,-1288.534412,530.5840302,-74.5838213,-811.8344593,-829.515667,bad
95.02586365,-179.2136407,-280.980792,405.827713,12.88095474,-274.0231204,-48.78480077,bad
29.974823,-200.637989,-326.2020636,306.4521027,-25.75379848,-199.4804549,-76.93226695,bad
48.48522186,-186.0171604,-338.0895925,293.3292389,0.553007126,-248.9476848,-88.49666476,bad
162.8932953,-145.6366539,-551.8404722,270.8879089,95.29159069,-343.05655,-199.4200516,bad
34.73453522,-125.5138206,-491.4916706,263.7887955,63.26661587,-283.4956527,-114.7544611,bad
109.9081421,-118.2328892,-478.3715487,240.5410004,125.626173,-381.787734,-234.2026162,bad
257.6956177,-206.3928509,-380.421052,300.0053406,-1.789312363,-68.9363873,-289.1781163,bad
249.4896698,-295.8878231,-385.6580973,327.5791168,-97.07414389,-249.8056912,-495.6929111,bad
256.8292618,-255.2206635,-313.9124179,343.1461716,-71.64163113,-78.51814449,-274.3200731,bad
273.3716202,-230.6633019,-296.6379404,336.0940933,-39.59283829,-57.73072422,-226.9620252,bad
108.6437988,-355.8591601,-392.3021221,342.5913239,-195.2613187,-196.7460823,-181.1433721,bad
242.3466492,-277.1930194,-310.3475261,337.17659,-100.0013137,-79.5613414,-236.3376331,bad
277.4435806,-195.237329,-336.8230963,351.3301468,1.677861214,-67.0468837,-233.8404322,bad
348.9584351,-42.19681263,-307.3361349,321.5970612,142.1580219,122.8120422,-207.2106671,bad
208.3591461,-311.1725199,-420.5825615,367.9511261,-121.563077,-174.9442077,-212.842834,bad
289.7938919,-56.48049831,-296.5943599,313.9243698,99.10444736,119.7759855,-124.545629,bad
158.7361908,-229.9331188,-330.2296901,290.0499725,-101.5882158,-24.153606,-119.0527332,bad
289.9736786,-139.6981573,-297.3030424,307.4338531,62.03395844,2.460550759,-223.0715132,bad
103.1344223,-163.4663057,-261.5459132,293.8749313,44.43171501,-119.6012235,-7.669866532,bad
56.89422607,-182.0069361,-275.4123545,297.0468521,22.57626057,-131.2733817,-44.07571077,bad
40.78235626,-146.5790749,-450.9547806,276.8106842,41.25808239,-121.1583745,-95.82589746,bad
-72.11582184,-195.0381374,-270.5744863,194.6663284,-165.9002924,-56.16272628,-11.02479771,bad
174.6775818,-105.4788351,-486.4730215,262.5055695,54.05054569,-89.01123047,-144.3659842,bad
87.51113892,-150.2820253,-280.8541918,290.9051514,0.177240372,-158.4368205,-65.76824784,bad
101.7845154,-201.9685364,-314.177227,290.5841827,-13.94375324,-140.0301826,-123.2292545,bad
101.382637,-185.8882856,-375.8541727,264.7082901,-14.47440147,-127.5862455,-126.1425948,bad
-31.79721832,-206.3866925,-540.8560324,192.4035263,-151.9835973,-118.5143709,-323.2966733,bad
20.59085846,-249.7460711,-289.0881228,230.9366989,-146.9675875,-164.0520895,-49.44540203,bad
162.0093155,-153.7189007,-381.6381311,271.9182205,23.77909184,-75.80237567,-90.45728445,bad
133.9887619,-161.7865562,-347.2283506,267.7790451,16.41142845,-84.66073036,-98.87078404,bad
211.8158722,-168.6111259,-793.3777714,350.0986481,17.92732716,-489.9709225,-508.5850668,bad
222.0539474,-166.437099,-623.0625629,353.3652115,6.1398983,-341.2735248,-396.2518787,bad
239.0783691,-221.5654421,-530.6472874,363.6692047,-4.573316574,-285.8491087,-299.3693733,bad
307.1961212,-104.1098356,-636.2232828,365.1091766,57.53595829,-343.5659981,-395.1982641,bad
280.5225372,7.65399456,-872.8666019,256.6781616,102.4507284,-498.630209,-541.0900927,bad
245.5767441,-60.37558079,-769.5473099,329.6465683,20.59073925,-430.9647274,-516.8786716,bad
245.2272034,-191.3014126,-670.615983,354.3836212,7.352771759,-387.6846886,-423.1511736,bad
324.1849899,-71.13321304,-754.2709923,347.7560806,96.38365746,-370.4167128,-454.9858618,bad
194.1544342,-275.4190707,-1006.960659,359.7712708,-126.7801237,-529.0613508,-679.7220612,bad
236.3957596,-192.2132134,-495.5327082,349.5242691,84.91920948,-120.2803373,-270.3735781,bad
338.687439,-194.06883,-498.8264608,433.1523132,68.25595379,-184.1122127,-286.1367917,bad
180.4898453,-271.020484,-946.1619759,407.6958847,-136.5088177,-392.4951982,-641.2790966,bad
